react_id/treact_name/treact_rev/treact_single/treact_de/tlowbnd/tuppbnd/tobj_coef/tgprRules/tgpr/tseed/trxn/tname/tec/ttc/tqseqid/tpident/tevalue/tbitscore/tqcovs/tstitle/tsstart/tsend/tpathway/tblast.status/tpathway.status/tcomplex/texception/tcomplex.status/tgs.origin/tannotation/tMNX_ID/tseedID/tkeggID/tbiggID/tbiocycID
rxn05231_c0/t2'-Deoxyadenosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]))/t((JADHEH010000068.1_48449:50371))/trxn05231/tUDPREDUCT-RXN/tUDPREDUCT-RXN/t1.17.4.1/tNA/tUniRef90_P9WH77/t30.945/t8.99e-74/t258/t78/tJADHEH010000068.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_40, whole genome shotgun sequence/t48449/t50371/t|PWY-6545|/tgood_blast/tNA/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.17.4.1;http://identifiers.org/seed.reaction:rxn05231;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05231;http://identifiers.org/kegg.reaction:R02017;http://identifiers.org/bigg.reaction:RNDR1;http://identifiers.org/bigg.reaction:RNDR1n;http://identifiers.org/biocyc:META:ADPREDUCT-RXN;http://identifiers.org/metanetx.reaction:MNXR104060/tMNXR104060/trxn05231/tR02017/tRNDR1;RNDR1n/tADPREDUCT-RXN
rxn05233_c0/t2'-Deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1]))/t((JADHEH010000068.1_48449:50371))/trxn05233/tUDPREDUCT-RXN/tUDPREDUCT-RXN/t1.17.4.1/tNA/tUniRef90_P9WH77/t30.945/t8.99e-74/t258/t78/tJADHEH010000068.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_40, whole genome shotgun sequence/t48449/t50371/t|PWY-6545|/tgood_blast/tNA/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.17.4.1;http://identifiers.org/seed.reaction:rxn05233;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05233;http://identifiers.org/kegg.reaction:R02019;http://identifiers.org/bigg.reaction:RNDR2;http://identifiers.org/bigg.reaction:RNDR2n;http://identifiers.org/biocyc:META:GDPREDUCT-RXN;http://identifiers.org/metanetx.reaction:MNXR104062/tMNXR104062/trxn05233/tR02019/tRNDR2;RNDR2n/tGDPREDUCT-RXN
rxn05237_c0/tATP phosphohydrolase (polar-amino-acid-importing)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1] | x[2]/tJADHEH010000036.1_71986:71240 | JADHEH010000104.1_489:2096/trxn05237/tgnl|TC-DB|O34900|3.A.1.3.13/ttransport-3.A.1.3.13-cysteine/tNA/t3.A.1.3.13/tgnl|TC-DB|O34900|3.A.1.3.13/t47.561/t2.92e-65/t217/t92/tJADHEH010000036.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_34.2, whole genome shotgun sequence/t71980/t71243/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05237;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05237;http://identifiers.org/bigg.reaction:CYSabc;http://identifiers.org/bigg.reaction:CYSabcpp;http://identifiers.org/biocyc:META:TRANS-RXN-265;http://identifiers.org/metanetx.reaction:MNXR97025/tMNXR97025/trxn05237/tNA/tCYSabc;CYSabcpp/tTRANS-RXN-265
rxn05247_c0/tFACOAL140(ISO)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000016.1_232456:234213/trxn05247/tR223-RXN/toctanoyl-CoA ligase/t6.2.1.3/tNA/tUniRef90_B2HGV4/t29.933/t1.53e-65/t231/t96/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t232456/t234213/t|P221-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.3;http://identifiers.org/seed.reaction:rxn05247;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn05248_c0/tFACOAL150(anteiso)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000016.1_232456:234213/trxn05248/tR223-RXN/toctanoyl-CoA ligase/t6.2.1.3/tNA/tUniRef90_B2HGV4/t29.933/t1.53e-65/t231/t96/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t232456/t234213/t|P221-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.3;http://identifiers.org/seed.reaction:rxn05248;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn05249_c0/tFACOAL150(ISO)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000016.1_232456:234213/trxn05249/tR223-RXN/toctanoyl-CoA ligase/t6.2.1.3/tNA/tUniRef90_B2HGV4/t29.933/t1.53e-65/t231/t96/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t232456/t234213/t|P221-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.3;http://identifiers.org/seed.reaction:rxn05249;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn05250_c0/tFACOAL160(ISO)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000016.1_232456:234213/trxn05250/tR223-RXN/toctanoyl-CoA ligase/t6.2.1.3/tNA/tUniRef90_B2HGV4/t29.933/t1.53e-65/t231/t96/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t232456/t234213/t|P221-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.3;http://identifiers.org/seed.reaction:rxn05250;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn05251_c0/tFACOAL170(anteiso)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000016.1_232456:234213/trxn05251/tR223-RXN/toctanoyl-CoA ligase/t6.2.1.3/tNA/tUniRef90_B2HGV4/t29.933/t1.53e-65/t231/t96/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t232456/t234213/t|P221-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.3;http://identifiers.org/seed.reaction:rxn05251;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn05252_c0/tFACOAL170(ISO)/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000016.1_232456:234213/trxn05252/tR223-RXN/toctanoyl-CoA ligase/t6.2.1.3/tNA/tUniRef90_B2HGV4/t29.933/t1.53e-65/t231/t96/tJADHEH010000016.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_74, whole genome shotgun sequence/t232456/t234213/t|P221-PWY|/tgood_blast/tfull/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.3;http://identifiers.org/seed.reaction:rxn05252;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn05289_c0/tNADPH:oxidized-thioredoxin oxidoreductase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000078.1_44109:44993/trxn05289/tTHIOREDOXIN-REDUCT-NADPH-RXN/tthioredoxin reductase/t1.8.1.9/1.6.4.5/tNA/tUniRef90_O30973/t45.455/t3.1e-71/t236/t92/tJADHEH010000078.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_24, whole genome shotgun sequence/t44109/t44993/t|THIOREDOX-PWY|/tgood_blast/tNA/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.9;http://identifiers.org/ec-code:1.6.4.5;http://identifiers.org/seed.reaction:rxn05289;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05289;http://identifiers.org/kegg.reaction:R02016;http://identifiers.org/bigg.reaction:TDSRh;http://identifiers.org/bigg.reaction:TRDR;http://identifiers.org/bigg.reaction:TRDRm;http://identifiers.org/biocyc:META:THIOREDOXIN-REDUCT-NADPH-RXN;http://identifiers.org/metanetx.reaction:MNXR104766/tMNXR104766/trxn05289/tR02016/tTDSRh;TRDR;TRDRm/tTHIOREDOXIN-REDUCT-NADPH-RXN
rxn05293_c0/t2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000066.1_67111:65912/trxn05293/tRXN-15878/t1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase/t1.17.7.3/tNA/tUniRef90_A3NA54/t69.059/t3.31e-179/t551/t97/tJADHEH010000066.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_13.1, whole genome shotgun sequence/t67111/t65912/t|NONMEVIPP-PWY|/tgood_blast/tkeyenzyme/tNA/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.17.7.3;http://identifiers.org/seed.reaction:rxn05293;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn05297_c0/tTRANS-RXNBWI-115637.ce.maizeexp.GLT_GLT/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000108.1_16042:17304/trxn05297/tgnl|TC-DB|P74224|2.A.56.3.1/ttransport-2.A.56.3.1-glutamate/tNA/t2.A.56.3.1/tgnl|TC-DB|P74224|2.A.56.3.1/t44.575/t3.61e-73/t248/t93/tJADHEH010000108.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_28.1, whole genome shotgun sequence/t16042/t17304/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05297;http://identifiers.org/SBO:0000185/tNA/tNA/tNA/tNA/tNA
rxn05298_c0/tNa+/glutamate symport/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000108.1_16042:17304/trxn05298/tgnl|TC-DB|P74224|2.A.56.3.1/ttransport-2.A.56.3.1-glutamate/tNA/t2.A.56.3.1/tgnl|TC-DB|P74224|2.A.56.3.1/t44.575/t3.61e-73/t248/t93/tJADHEH010000108.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_28.1, whole genome shotgun sequence/t16042/t17304/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05298;http://identifiers.org/SBO:0000185/tNA/tNA/tNA/tNA/tNA
rxn05299_c0/tTRANS-RXNBWI-115637.ce.maizeexp.HIS_HIS/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000002.1_129287:130738/trxn05299/tgnl|TC-DB|P0AEJ0|2.A.1.3.2/ttransport-2.A.1.3.2-histidine/tNA/t2.A.1.3.2/tgnl|TC-DB|P0AEJ0|2.A.1.3.2/t29.388/t1.02e-54/t196/t95/tJADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence/t129287/t130738/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05299;http://identifiers.org/SBO:0000185/tNA/tNA/tNA/tNA/tNA
rxn05303_c0/tArginine symporter/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000002.1_129287:130738/trxn05303/tgnl|TC-DB|P0AEJ0|2.A.1.3.2/ttransport-2.A.1.3.2-arginine/tNA/t2.A.1.3.2/tgnl|TC-DB|P0AEJ0|2.A.1.3.2/t29.388/t1.02e-54/t196/t95/tJADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence/t129287/t130738/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05303;http://identifiers.org/SBO:0000185/tNA/tNA/tNA/tNA/tNA
rxn05305_c0/tL-lysine transport out via proton antiport reversible/tFALSE/tNA/tNA/t0/t1000/t0/tx[1]/tJADHEH010000002.1_129287:130738/trxn05305/tgnl|TC-DB|P0AEJ0|2.A.1.3.2/ttransport-2.A.1.3.2-lysine/tNA/t2.A.1.3.2/tgnl|TC-DB|P0AEJ0|2.A.1.3.2/t29.388/t1.02e-54/t196/t95/tJADHEH010000002.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_64, whole genome shotgun sequence/t129287/t130738/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05305;http://identifiers.org/SBO:0000185/tNA/tNA/tNA/tNA/tNA
rxn05308_c0/tPantothenate reversible transport via proton symport/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000097.1_46003:46719/trxn05308/tgnl|TC-DB|D6TJP9|3.A.1.26.11/ttransport-3.A.1.26.11-pantothenate/tNA/t3.A.1.26.11/tgnl|TC-DB|D6TJP9|3.A.1.26.11/t32.143/t2.23e-27/t108/t90/tJADHEH010000097.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_45, whole genome shotgun sequence/t46030/t46677/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05308;http://identifiers.org/SBO:0000185/tNA/tNA/tNA/tNA/tNA
rxn05312_c0/tInorganic phosphate transporter/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000051.1_46105:47559/trxn05312/tgnl|TC-DB|P37169|2.A.66.4.1/ttransport-2.A.66.4.1-phosphate/tNA/t2.A.66.4.1/tgnl|TC-DB|P37169|2.A.66.4.1/t48.66/t3.12e-129/t413/t92/tJADHEH010000051.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_30.1, whole genome shotgun sequence/t46105/t47559/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05312;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn05312;http://identifiers.org/bigg.reaction:PIt2m;http://identifiers.org/bigg.reaction:PIt2n;http://identifiers.org/bigg.reaction:PIt2p;http://identifiers.org/bigg.reaction:PIt2r;http://identifiers.org/bigg.reaction:PIt2rpp;http://identifiers.org/bigg.reaction:PIt2v;http://identifiers.org/bigg.reaction:PItf;http://identifiers.org/biocyc:META:TRANS-RXN-114;http://identifiers.org/metanetx.reaction:MNXR102872/tMNXR102872/trxn05312/tNA/tPIt2m;PIt2n;PIt2p;PIt2r;PIt2rpp;PIt2v;PItf/tTRANS-RXN-114
rxn05316_c0/tTRANS-RXNBWI-115572.ce.maizeexp.INOSINE_INOSINE/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000075.1_83143:84654/trxn05316/tgnl|TC-DB|A2RKA7|3.A.1.2.17/ttransport-3.A.1.2.17-inosine/tNA/t3.A.1.2.17/tgnl|TC-DB|A2RKA7|3.A.1.2.17/t42.913/t3.51e-125/t400/t99/tJADHEH010000075.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_57, whole genome shotgun sequence/t83143/t84654/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05316;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn05316;http://identifiers.org/bigg.reaction:INSt2;http://identifiers.org/bigg.reaction:INSt2pp;http://identifiers.org/biocyc:META:TRANS-RXN-108G;http://identifiers.org/metanetx.reaction:MNXR100850/tMNXR100850/trxn05316/tNA/tINSt2;INSt2pp/tTRANS-RXN-108G
rxn05318_c0/tTRANS-RXN-203.ce/tTRUE/tNA/tNA/t-1000/t1000/t0/tx[1]/tJADHEH010000075.1_83143:84654/trxn05318/tgnl|TC-DB|A2RKA7|3.A.1.2.17/ttransport-3.A.1.2.17-adenosine/tNA/t3.A.1.2.17/tgnl|TC-DB|A2RKA7|3.A.1.2.17/t42.913/t3.51e-125/t400/t99/tJADHEH010000075.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_57, whole genome shotgun sequence/t83143/t84654/tNA/tgood_blast/tNA/tNA/t0/tNA/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn05318;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn05318;http://identifiers.org/bigg.reaction:ADNt2;http://identifiers.org/bigg.reaction:ADNt2pp;http://identifiers.org/biocyc:META:TRANS-RXN-108A;http://identifiers.org/biocyc:META:TRANS-RXN-203;http://identifiers.org/metanetx.reaction:MNXR95461/tMNXR95461/trxn05318/tNA/tADNt2;ADNt2pp/tTRANS-RXN-108A;TRANS-RXN-203
rxn05321_c0/tAcetyl-CoA carbon-dioxide ligase/tFALSE/tNA/tNA/t0/t1000/t0/t((x[1] | x[2] | x[3] | x[4] | x[5]) & (x[6] | x[7]) & (x[8]))/t((JADHEH010000002.1_27295:28686 | JADHEH010000028.1_84120:85511 | JADHEH010000097.1_16657:18792 | JADHEH010000112.1_61478:60132 | JADHEH010000115.1_16644:14509) & (JADHEH010000034.1_5051:5974 | JADHEH010000091.1_3653:2730) & (JADHEH010000091.1_36536:35679))/trxn05321/tRXN0-5055/tacetyl-CoA carboxyltransferase/t2.1.3.15/tNA/tUniRef90_A1K3X7/t62.338/t2.3e-132/t412/t96/tJADHEH010000091.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_58, whole genome shotgun sequence/t3653/t2730/t|PWY0-1264|/tgood_blast/tNA/tSubunit 1/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.3.15;http://identifiers.org/seed.reaction:rxn05321;http://identifiers.org/SBO:0000176/tNA/tNA/tNA/tNA/tNA
rxn05322_c0/tButyryl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)/tTRUE/tNA/tNA/t-1000/t0/t0/t((x[1] | x[2] | x[3] | x[4])) | x[5]/t((JADHEH010000016.1_120313:118631 | JADHEH010000016.1_75142:76563 | JADHEH010000061.1_6360:4753 | JADHEH010000075.1_56415:58016)) | JADHEH010000016.1_104092:104853/trxn05322/tRXN3O-5304/tRXN3O-5304/t2.3.1.86/tNA/tUniRef50_A0A024HGT7/t58.922/t0/t630/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t6360/t4753/t|PWY3O-355|/tgood_blast/tthreshold/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.86;http://identifiers.org/seed.reaction:rxn05322;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05322;http://identifiers.org/kegg.reaction:R04429;http://identifiers.org/metanetx.reaction:MNXR108883/tMNXR108883/trxn05322/tR04429/tNA/tNA
rxn05323_c0/tTetradecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)/tTRUE/tNA/tNA/t-1000/t0/t0/t((x[1] | x[2] | x[3] | x[4])) | x[5]/t((JADHEH010000016.1_120313:118631 | JADHEH010000016.1_75142:76563 | JADHEH010000061.1_6360:4753 | JADHEH010000075.1_56415:58016)) | JADHEH010000016.1_104092:104853/trxn05323/tRXN3O-5304/tRXN3O-5304/t2.3.1.86/tNA/tUniRef50_A0A024HGT7/t58.922/t0/t630/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t6360/t4753/t|PWY3O-355|/tgood_blast/tthreshold/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.86;http://identifiers.org/seed.reaction:rxn05323;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05323;http://identifiers.org/kegg.reaction:R04966;http://identifiers.org/biocyc:META:RXN-9662;http://identifiers.org/metanetx.reaction:MNXR109255/tMNXR109255/trxn05323/tR04966/tNA/tRXN-9662
rxn05324_c0/tDodecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)/tTRUE/tNA/tNA/t-1000/t0/t0/t((x[1] | x[2] | x[3] | x[4])) | x[5]/t((JADHEH010000016.1_120313:118631 | JADHEH010000016.1_75142:76563 | JADHEH010000061.1_6360:4753 | JADHEH010000075.1_56415:58016)) | JADHEH010000016.1_104092:104853/trxn05324/tRXN3O-5304/tRXN3O-5304/t2.3.1.86/tNA/tUniRef50_A0A024HGT7/t58.922/t0/t630/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t6360/t4753/t|PWY3O-355|/tgood_blast/tthreshold/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.86;http://identifiers.org/seed.reaction:rxn05324;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05324;http://identifiers.org/kegg.reaction:R04724;http://identifiers.org/biocyc:META:RXN-9661;http://identifiers.org/metanetx.reaction:MNXR109080/tMNXR109080/trxn05324/tR04724/tNA/tRXN-9661
rxn05325_c0/tOctanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)/tTRUE/tNA/tNA/t-1000/t0/t0/t((x[1] | x[2] | x[3] | x[4])) | x[5]/t((JADHEH010000016.1_120313:118631 | JADHEH010000016.1_75142:76563 | JADHEH010000061.1_6360:4753 | JADHEH010000075.1_56415:58016)) | JADHEH010000016.1_104092:104853/trxn05325/tRXN3O-5304/tRXN3O-5304/t2.3.1.86/tNA/tUniRef50_A0A024HGT7/t58.922/t0/t630/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t6360/t4753/t|PWY3O-355|/tgood_blast/tthreshold/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.86;http://identifiers.org/seed.reaction:rxn05325;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05325;http://identifiers.org/kegg.reaction:R04958;http://identifiers.org/biocyc:META:RXN-9659;http://identifiers.org/metanetx.reaction:MNXR109249/tMNXR109249/trxn05325/tR04958/tNA/tRXN-9659
rxn05326_c0/tHexanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)/tTRUE/tNA/tNA/t-1000/t0/t0/t((x[1] | x[2] | x[3] | x[4])) | x[5]/t((JADHEH010000016.1_120313:118631 | JADHEH010000016.1_75142:76563 | JADHEH010000061.1_6360:4753 | JADHEH010000075.1_56415:58016)) | JADHEH010000016.1_104092:104853/trxn05326/tRXN3O-5304/tRXN3O-5304/t2.3.1.86/tNA/tUniRef50_A0A024HGT7/t58.922/t0/t630/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t6360/t4753/t|PWY3O-355|/tgood_blast/tthreshold/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.86;http://identifiers.org/seed.reaction:rxn05326;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05326;http://identifiers.org/kegg.reaction:R04955;http://identifiers.org/biocyc:META:RXN-9658;http://identifiers.org/metanetx.reaction:MNXR109246/tMNXR109246/trxn05326/tR04955/tNA/tRXN-9658
rxn05327_c0/tDecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)/tTRUE/tNA/tNA/t-1000/t0/t0/t((x[1] | x[2] | x[3] | x[4])) | x[5]/t((JADHEH010000016.1_120313:118631 | JADHEH010000016.1_75142:76563 | JADHEH010000061.1_6360:4753 | JADHEH010000075.1_56415:58016)) | JADHEH010000016.1_104092:104853/trxn05327/tRXN3O-5304/tRXN3O-5304/t2.3.1.86/tNA/tUniRef50_A0A024HGT7/t58.922/t0/t630/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t6360/t4753/t|PWY3O-355|/tgood_blast/tthreshold/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.86;http://identifiers.org/seed.reaction:rxn05327;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05327;http://identifiers.org/kegg.reaction:R04961;http://identifiers.org/metanetx.reaction:MNXR109252/tMNXR109252/trxn05327/tR04961/tNA/tNA
rxn05328_c0/tHexadecanoyl-[acyl-carrier protein]:malonyl-CoA C-acyltransferase(decarboxylating, oxoacyl- and enoyl-reducing)/tTRUE/tNA/tNA/t-1000/t0/t0/t((x[1] | x[2] | x[3] | x[4])) | x[5]/t((JADHEH010000016.1_120313:118631 | JADHEH010000016.1_75142:76563 | JADHEH010000061.1_6360:4753 | JADHEH010000075.1_56415:58016)) | JADHEH010000016.1_104092:104853/trxn05328/tRXN3O-5304/tRXN3O-5304/t2.3.1.86/tNA/tUniRef50_A0A024HGT7/t58.922/t0/t630/t99/tJADHEH010000061.1 MAG: Ectothiorhodospiraceae bacterium AqS1 AqS1_Scaffold_26, whole genome shotgun sequence/t6360/t4753/t|PWY3O-355|/tgood_blast/tthreshold/tSubunit undefined/t0/t1/t0/tbqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.86;http://identifiers.org/seed.reaction:rxn05328;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn05328;http://identifiers.org/kegg.reaction:R04969;http://identifiers.org/biocyc:META:RXN-9663;http://identifiers.org/metanetx.reaction:MNXR109258/tMNXR109258/trxn05328/tR04969/tNA/tRXN-9663
